player_id,first_name,last_name,name,dob,country_id,height,weight,hand,backhand,active,turned_pro,prize_money,wikipedia,age,current_rank,current_rank_points,best_rank,best_rank_date,best_rank_points,best_rank_points_date,current_elo_rank,current_elo_rating,best_elo_rank,best_elo_rank_date,best_elo_rating,best_elo_rating_date,goat_rank,goat_points,weeks_at_no1,titles,big_titles,grand_slams,tour_finals,alt_finals,masters,olympics,player_id.1,matches_won,matches_lost,matches_win_percentage,grand_slam_matches_won,grand_slam_matches_lost,grand_slam_win_percentage,tour_finals_matches_won,tour_finals_matches_lost,tour_finals_win_percentage,alt_finals_matches_won,alt_finals_matches_lost,alt_finals_win_percentage,masters_matches_won,masters_matches_lost,masters_matches_win_percentage,olympics_matches_won,olympics_matches_lost,olympics_matches_win_percentage,atp500_matches_won,atp500_matches_lost,atp500_matches_win_percentage,atp250_matches_won,atp250_matches_lost,atp250_matches_win_percentage,davis_cup_matches_won,davis_cup_matches_lost,davis_cup_matches_win_percentage,team_cups_matches_won,team_cups_matches_lost,team_cups_matches_win_percentage,best_of_3_matches_won,best_of_3_matches_lost,best_of_3_matches_win_percentage,best_of_5_matches_won,best_of_5_matches_lost,best_of_5_matches_win_percentage,hard_matches_won,hard_matches_lost,hard_matches_win_percentage,clay_matches_won,clay_matches_lost,clay_matches_win_percentage,grass_matches_won,grass_matches_lost,grass_matches_win_percentage,carpet_matches_won,carpet_matches_lost,carpet_matches_win_percentage,outdoor_matches_won,outdoor_matches_lost,outdoor_matches_win_percentage,indoor_matches_won,indoor_matches_lost,indoor_matches_win_percentage,deciding_sets_won,deciding_sets_lost,deciding_sets_win_percentage,fifth_sets_won,fifth_sets_lost,fifth_sets_win_percentage,finals_won,finals_lost,finals_win_percentage,vs_no1_won,vs_no1_lost,vs_no1_win_percentage,vs_top5_won,vs_top5_lost,vs_top5_win_percentage,vs_top10_won,vs_top10_lost,vs_top10_win_percentage,after_winning_first_set_won,after_winning_first_set_lost,after_winning_first_set_win_percentage,after_losing_first_set_won,after_losing_first_set_lost,after_losing_first_set_win_percentage,tie_breaks_won,tie_breaks_lost,tie_breaks_win_percentage,deciding_set_tbs_won,deciding_set_tbs_lost,deciding_set_tbs_win_percentage,id,Rank,Move,Player name,Country,Points
44824,Felix,Auger Aliassime,Felix Auger Aliassime,08/08/00,CAN,193.0,,R,2.0,t,2017.0,"US$ 5,068,274",https://en.wikipedia.org/wiki/Felix_Auger_Aliassime,22 years 2 mons 22 days,10.0,3308.0,10.0,15/11/21,3368.0,13/09/21,20.0,2041.0,15.0,13/09/21,2057.0,13/09/21,309.0,6,0,0,0,0,0,0,0,0,44824.0,100.0,75.0,0.57,17.0,10.0,0.63,,,0.0,,,0.0,22.0,22.0,0.5,0.0,1.0,0.0,26.0,17.0,0.6,33.0,20.0,0.62,1.0,2.0,0.33,1.0,3.0,0.25,83.0,65.0,0.56,17.0,10.0,0.63,62.0,48.0,0.56,20.0,21.0,0.49,18.0,6.0,0.75,,,0.0,79.0,58.0,0.58,21.0,17.0,0.55,28.0,23.0,0.55,2.0,1.0,0.67,0.0,8.0,0.0,,,0.0,0.0,8.0,0.0,6.0,19.0,0.24,83.0,10.0,0.89,17.0,65.0,0.21,54.0,33.0,0.62,5.0,4.0,0.56,AliassimeAugerFelix,6.0,-,Auger Aliassime Felix,Canada,3995
44829,Ugo,Humbert,Ugo Humbert,26/06/98,FRA,188.0,,L,2.0,t,2016.0,"US$2,148,616",https://en.wikipedia.org/wiki/Ugo_Humbert,24 years 4 mons 4 days,35.0,1558.0,25.0,21/06/21,2270.0,21/06/21,38.0,1962.0,25.0,11/01/21,2002.0,09/11/20,345.0,4,0,3,0,0,0,0,0,0,44829.0,60.0,55.0,0.52,6.0,12.0,0.33,,,0.0,,,0.0,7.0,13.0,0.35,3.0,1.0,0.75,9.0,4.0,0.69,35.0,25.0,0.58,,,0.0,,,0.0,54.0,43.0,0.56,6.0,12.0,0.33,40.0,36.0,0.53,6.0,13.0,0.32,14.0,6.0,0.7,,,0.0,39.0,40.0,0.49,21.0,15.0,0.58,23.0,26.0,0.47,0.0,5.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.5,5.0,4.0,0.56,45.0,19.0,0.7,15.0,36.0,0.29,38.0,33.0,0.54,7.0,5.0,0.58,HumbertUgo,88.0,1,Humbert Ugo,France,613
44855,Lucas,Catarina,Lucas Catarina,26/08/96,MON,,,R,2.0,t,2015.0,"$152,359",https://en.wikipedia.org/wiki/Lucas_Catarina,26 years 2 mons 4 days,,,341.0,11/06/18,135.0,11/06/18,,,,,,,,0,0,0,0,0,0,0,0,0,44855.0,1.0,5.0,0.17,,,0.0,,,0.0,,,0.0,0.0,3.0,0.0,,,0.0,,,0.0,,,0.0,1.0,2.0,0.33,,,0.0,1.0,3.0,0.25,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,,,0.0,,,0.0,1.0,5.0,0.17,,,0.0,0.0,2.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,2.0,0.33,0.0,3.0,0.0,1.0,1.0,0.5,,,0.0,CatarinaLucas,581.0,2,Catarina Lucas,Monaco,52
44899,Yshai,Oliel,Yshai Oliel,05/01/00,ISR,,,L,2.0,t,,"$10,406",https://en.wikipedia.org/wiki/Yshai_Oliel,22 years 9 mons 25 days,,,366.0,08/11/21,117.0,18/10/21,,,,,,,,0,0,0,0,0,0,0,0,0,44899.0,1.0,3.0,0.25,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,1.0,2.0,0.33,,,0.0,1.0,2.0,0.33,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,,,0.0,1.0,2.0,0.33,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.0,OlielYshai,473.0,50,Oliel Yshai,Israel,82
44919,Nicola,Kuhn,Nicola Kuhn,20/03/00,ESP,185.0,,R,2.0,t,2017.0,"$304,647",https://en.wikipedia.org/wiki/Nicola_Kuhn,22 years 7 mons 10 days,,,174.0,07/10/19,292.0,16/04/18,177.0,1685.0,175.0,31/07/21,1685.0,19/07/21,,0,0,0,0,0,0,0,0,0,44919.0,3.0,7.0,0.3,,,0.0,,,0.0,,,0.0,1.0,2.0,0.33,,,0.0,1.0,2.0,0.33,1.0,3.0,0.25,,,0.0,,,0.0,3.0,7.0,0.3,,,0.0,2.0,4.0,0.33,1.0,2.0,0.33,0.0,1.0,0.0,,,0.0,3.0,7.0,0.3,,,0.0,1.0,2.0,0.33,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.0,3.0,0.4,1.0,4.0,0.2,3.0,2.0,0.6,,,0.0,KuhnNicola,482.0,2,Kuhn Nicola,Germany,77
44999,Miomir,Kecmanovic,Miomir Kecmanovic,31/08/99,SRB,183.0,,R,2.0,t,2017.0,"US$2,494,846",https://en.wikipedia.org/wiki/Miomir_Kecmanovic,23 years 1 mon 30 days,68.0,916.0,38.0,08/03/21,1458.0,08/03/21,113.0,1794.0,44.0,14/09/20,1958.0,14/09/20,510.0,1,0,1,0,0,0,0,0,0,44999.0,53.0,59.0,0.47,7.0,11.0,0.39,,,0.0,,,0.0,8.0,15.0,0.35,1.0,1.0,0.5,5.0,8.0,0.38,32.0,24.0,0.57,,,0.0,,,0.0,46.0,48.0,0.49,7.0,11.0,0.39,35.0,40.0,0.47,11.0,13.0,0.46,7.0,6.0,0.54,,,0.0,44.0,48.0,0.48,9.0,11.0,0.45,16.0,16.0,0.5,2.0,4.0,0.33,1.0,1.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,1.0,6.0,0.14,42.0,11.0,0.79,11.0,48.0,0.19,24.0,28.0,0.46,2.0,1.0,0.67,KecmanovicMiomir,30.0,1,Kecmanovic Miomir,Serbia,1420
45045,Alejandro,Davidovich Fokina,Alejandro Davidovich Fokina,05/06/99,ESP,183.0,,R,2.0,t,2019.0,"US$1,746,603",https://en.wikipedia.org/wiki/Alejandro_Davidovich_Fokina,23 years 4 mons 25 days,50.0,1160.0,32.0,30/08/21,1723.0,14/06/21,50.0,1925.0,24.0,13/06/21,1998.0,13/06/21,617.0,1,0,0,0,0,0,0,0,0,45045.0,43.0,40.0,0.52,9.0,7.0,0.56,,,0.0,,,0.0,9.0,10.0,0.47,2.0,1.0,0.67,2.0,5.0,0.29,21.0,17.0,0.55,,,0.0,,,0.0,34.0,33.0,0.51,9.0,7.0,0.56,23.0,20.0,0.53,19.0,17.0,0.53,1.0,3.0,0.25,,,0.0,28.0,29.0,0.49,15.0,11.0,0.58,18.0,14.0,0.56,4.0,2.0,0.67,,,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,9.0,0.1,33.0,11.0,0.75,10.0,29.0,0.26,18.0,17.0,0.51,1.0,2.0,0.33,AlejandroDavidovichFokina,31.0,1,Davidovich Fokina Alejandro,Spain,1280
45063,Vit,Kopriva,Vit Kopriva,15/06/97,CZE,178.0,,R,2.0,t,2015.0,"$116,031",https://en.wikipedia.org/wiki/Vit_Kopriva,25 years 4 mons 15 days,,,192.0,08/11/21,359.0,16/08/21,,,,,,,,0,0,0,0,0,0,0,0,0,45063.0,3.0,1.0,0.75,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,3.0,1.0,0.75,,,0.0,,,0.0,3.0,1.0,0.75,,,0.0,,,0.0,3.0,1.0,0.75,,,0.0,,,0.0,3.0,1.0,0.75,,,0.0,1.0,0.0,1.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,,,0.0,KoprivaVit,152.0,1,Kopriva Vit,Czech Republic,375
45070,Alexandar,Lazarov,Alexandar Lazarov,06/11/97,BUL,191.0,,R,1.0,t,2016.0,"US$ 107,911",https://en.wikipedia.org/wiki/Alexandar_Lazarov,24 years 11 mons 24 days,,,460.0,04/10/21,84.0,30/08/21,,,,,,,,0,0,0,0,0,0,0,0,0,45070.0,2.0,5.0,0.29,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,3.0,0.0,2.0,2.0,0.5,,,0.0,2.0,4.0,0.33,0.0,1.0,0.0,2.0,5.0,0.29,,,0.0,,,0.0,,,0.0,2.0,2.0,0.5,0.0,3.0,0.0,2.0,1.0,0.67,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,0.0,1.0,1.0,5.0,0.17,1.0,1.0,0.5,,,0.0,AlexandarLazarov,272.0,6,Lazarov Alexandar,Bulgaria,188
45090,Zizou,Bergs,Zizou Bergs,03/06/99,BEL,185.0,,R,2.0,t,2018.0,"$95,278",https://en.wikipedia.org/wiki/Zizou_Bergs,23 years 4 mons 27 days,,,186.0,20/09/21,378.0,18/10/21,,,,,,,,0,0,0,0,0,0,0,0,0,45090.0,2.0,3.0,0.4,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.0,3.0,0.4,,,0.0,,,0.0,2.0,3.0,0.4,,,0.0,1.0,2.0,0.33,1.0,1.0,0.5,,,0.0,,,0.0,1.0,1.0,0.5,1.0,2.0,0.33,0.0,2.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.0,1.0,0.67,0.0,2.0,0.0,1.0,1.0,0.5,,,0.0,BergsZizou,135.0,3,Bergs Zizou,Belgium,410
45105,Alex,De Minaur,Alex De Minaur,17/02/99,AUS,183.0,,R,2.0,t,2015.0,"US$ $5,271,997",https://en.wikipedia.org/wiki/Alex_De_Minaur,23 years 8 mons 13 days,34.0,1561.0,15.0,28/06/21,2690.0,28/06/21,46.0,1933.0,18.0,12/01/21,2061.0,14/09/20,243.0,8,0,5,0,0,0,0,0,0,45105.0,100.0,80.0,0.56,19.0,17.0,0.53,,,0.0,,,0.0,14.0,22.0,0.39,,,0.0,16.0,14.0,0.53,45.0,20.0,0.69,4.0,3.0,0.57,2.0,4.0,0.33,81.0,60.0,0.57,19.0,20.0,0.49,82.0,55.0,0.6,6.0,16.0,0.27,12.0,9.0,0.57,,,0.0,81.0,66.0,0.55,19.0,14.0,0.58,29.0,30.0,0.49,3.0,3.0,0.5,5.0,4.0,0.56,0.0,2.0,0.0,0.0,14.0,0.0,4.0,22.0,0.15,80.0,22.0,0.78,20.0,58.0,0.26,48.0,40.0,0.55,5.0,7.0,0.42,AlexDeMinaur,24.0,-,De Minaur Alex,Australia,1790
45126,Pavel,Kotov,Pavel Kotov,18/11/98,RUS,191.0,,R,2.0,t,,"$104,282",https://en.wikipedia.org/wiki/Pavel_Kotov_(tennis),23 years 11 mons 12 days,,,245.0,06/01/20,244.0,26/07/21,,,,,,,,0,0,0,0,0,0,0,0,0,45126.0,0.0,3.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,,0.0,,,0.0,0.0,3.0,0.0,,,0.0,0.0,3.0,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,KotovPavel,98.0,2,Kotov Pavel,Russia,572
45148,Emil,Ruusuvuori,Emil Ruusuvuori,02/04/99,FIN,188.0,,R,2.0,t,2018.0,"US$1,035,807",https://en.wikipedia.org/wiki/Emil_Ruusuvuori,23 years 6 mons 28 days,92.0,778.0,66.0,30/08/21,1018.0,30/08/21,78.0,1854.0,70.0,25/10/21,1877.0,27/09/21,,0,0,0,0,0,0,0,0,0,45148.0,33.0,35.0,0.49,3.0,6.0,0.33,,,0.0,,,0.0,5.0,4.0,0.56,,,0.0,2.0,2.0,0.5,18.0,19.0,0.49,5.0,4.0,0.56,,,0.0,30.0,28.0,0.52,3.0,7.0,0.3,30.0,25.0,0.55,2.0,7.0,0.22,1.0,2.0,0.33,,,0.0,26.0,25.0,0.51,7.0,10.0,0.41,13.0,10.0,0.57,2.0,1.0,0.67,,,0.0,,,0.0,1.0,0.0,1.0,2.0,2.0,0.5,26.0,7.0,0.79,7.0,28.0,0.2,11.0,10.0,0.52,,2.0,0.0,EmilRuusuvuori,41.0,1,Ruusuvuori Emil,Finland,1011
45159,Trent,Bryde,Trent Bryde,24/08/99,USA,,,R,,t,,,,23 years 2 mons 6 days,,,625.0,31/12/18,16.0,19/11/18,,,,,,,,0,0,0,0,0,0,0,0,0,45159.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,BrydeTrent,1737.0,9,Bryde Trent,USA,1
45206,Hugo,Gaston,Hugo Gaston,26/09/00,FRA,173.0,,L,2.0,t,2018.0,"$653,210",https://en.wikipedia.org/wiki/Hugo_Gaston,22 years 1 mon 4 days,67.0,919.0,67.0,08/11/21,919.0,08/11/21,64.0,1891.0,64.0,14/11/21,1891.0,08/11/21,,0,0,0,0,0,0,0,0,0,45206.0,12.0,10.0,0.55,3.0,3.0,0.5,,,0.0,,,0.0,4.0,3.0,0.57,,,0.0,,,0.0,5.0,4.0,0.56,,,0.0,,,0.0,9.0,7.0,0.56,3.0,3.0,0.5,5.0,7.0,0.42,7.0,3.0,0.7,,,0.0,,,0.0,8.0,5.0,0.62,4.0,5.0,0.44,7.0,2.0,0.78,1.0,1.0,0.5,0.0,1.0,0.0,,,0.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,5.0,10.0,0.33,5.0,3.0,0.63,2.0,,1.0,GastonHugo,106.0,26,Gaston Hugo,France,526
45212,Kacper,Zuk,Kacper Zuk,21/01/99,POL,183.0,,R,2.0,t,2016.0,"$136,082",https://en.wikipedia.org/wiki/Kacper_Zuk,23 years 9 mons 9 days,,,162.0,13/09/21,439.0,13/09/21,,,,,,,,0,0,0,0,0,0,0,0,0,45212.0,2.0,3.0,0.4,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,2.0,3.0,0.4,,,0.0,2.0,2.0,0.5,0.0,1.0,0.0,,,0.0,,,0.0,2.0,3.0,0.4,,,0.0,1.0,0.0,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,0.0,1.0,1.0,3.0,0.25,1.0,2.0,0.33,,,0.0,KacperZuk,267.0,9,Zuk Kacper,Poland,195
45238,August,Holmgren,August Holmgren,22/04/98,DEN,,,R,,t,,,,24 years 6 mons 8 days,,,1053.0,21/10/19,7.0,19/08/19,,,,,,,,0,0,0,0,0,0,0,0,0,45238.0,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,1.0,1.0,0.5,,,0.0,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,0.0,AugustHolmgren,518.0,3,Holmgren August,Denmark,66
45306,Rudolf,Molleker,Rudolf Molleker,26/10/00,GER,185.0,,R,2.0,t,2017.0,"$415,420",https://en.wikipedia.org/wiki/Rudolf_Molleker,22 years 4 days,,,146.0,29/07/19,382.0,10/06/19,,,169.0,29/07/19,1706.0,29/07/19,,0,0,0,0,0,0,0,0,0,45306.0,4.0,10.0,0.29,0.0,2.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.0,5.0,0.29,2.0,3.0,0.4,,,0.0,,,0.0,4.0,8.0,0.33,0.0,2.0,0.0,0.0,1.0,0.0,3.0,5.0,0.38,1.0,4.0,0.2,,,0.0,4.0,10.0,0.29,,,0.0,3.0,1.0,0.75,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,4.0,1.0,0.8,0.0,9.0,0.0,3.0,4.0,0.43,,,0.0,MollekerRudolf,358.0,1,Molleker Rudolf,Germany,131
45336,Jurij,Rodionov,Jurij Rodionov,16/05/99,AUT,191.0,,L,2.0,t,2017.0,"$415,094",https://en.wikipedia.org/wiki/Jurij_Rodionov,23 years 5 mons 14 days,,,131.0,25/10/21,579.0,14/06/21,140.0,1748.0,118.0,15/06/21,1790.0,15/06/21,,0,0,0,0,0,0,0,0,0,45336.0,5.0,12.0,0.29,1.0,1.0,0.5,,,0.0,,,0.0,,,0.0,,,0.0,1.0,2.0,0.33,3.0,6.0,0.33,0.0,3.0,0.0,,,0.0,4.0,11.0,0.27,1.0,1.0,0.5,1.0,3.0,0.25,1.0,5.0,0.17,3.0,4.0,0.43,,,0.0,4.0,11.0,0.27,1.0,1.0,0.5,3.0,2.0,0.6,1.0,0.0,1.0,,,0.0,,,0.0,,,0.0,,,0.0,2.0,1.0,0.67,3.0,11.0,0.21,3.0,3.0,0.5,1.0,1.0,0.5,JurijRodionov,122.0,1,Rodionov Jurij,Austria,469
45411,Sam,Riffice,Sam Riffice,01/03/99,USA,188.0,,R,2.0,t,,"$42,189",https://en.wikipedia.org/wiki/Sam_Riffice,23 years 7 mons 29 days,,,496.0,01/07/19,47.0,30/09/19,,,,,,,,0,0,0,0,0,0,0,0,0,45411.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,RifficeSam,494.0,1,Riffice Sam,USA,72
45437,Alexei,Popyrin,Alexei Popyrin,05/08/99,AUS,196.0,,R,2.0,t,2017.0,"US$1,345,160",https://en.wikipedia.org/wiki/Alexei_Popyrin,23 years 2 mons 25 days,61.0,1000.0,59.0,08/11/21,1052.0,10/05/21,63.0,1891.0,52.0,04/04/21,1916.0,09/05/21,510.0,1,0,1,0,0,0,0,0,0,45437.0,37.0,49.0,0.43,11.0,11.0,0.5,,,0.0,,,0.0,9.0,7.0,0.56,,,0.0,2.0,9.0,0.18,14.0,22.0,0.39,1.0,0.0,1.0,,,0.0,26.0,38.0,0.41,11.0,11.0,0.5,30.0,34.0,0.47,5.0,9.0,0.36,2.0,6.0,0.25,,,0.0,33.0,39.0,0.46,4.0,10.0,0.29,8.0,17.0,0.32,1.0,3.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,0.13,2.0,9.0,0.18,27.0,6.0,0.82,10.0,43.0,0.19,40.0,26.0,0.61,4.0,5.0,0.44,AlexeiPopyrin,121.0,10,Popyrin Alexei,Australia,469
45446,Sebastian,Korda,Sebastian Korda,05/07/00,USA,196.0,,R,2.0,t,2018.0,"$1,176,911",https://en.wikipedia.org/wiki/Sebastian_Korda,22 years 3 mons 25 days,41.0,1426.0,38.0,18/10/21,1474.0,01/11/21,42.0,1953.0,36.0,22/08/21,1966.0,22/08/21,510.0,1,0,1,0,0,0,0,0,0,45446.0,30.0,21.0,0.59,6.0,5.0,0.55,,,0.0,,,0.0,7.0,5.0,0.58,,,0.0,4.0,3.0,0.57,13.0,8.0,0.62,,,0.0,,,0.0,24.0,16.0,0.6,6.0,5.0,0.55,16.0,14.0,0.53,9.0,5.0,0.64,5.0,2.0,0.71,,,0.0,26.0,17.0,0.6,4.0,4.0,0.5,7.0,7.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,,,0.0,0.0,3.0,0.0,2.0,4.0,0.33,27.0,3.0,0.9,3.0,18.0,0.14,6.0,9.0,0.4,1.0,1.0,0.5,KordaSebastian,34.0,-,Korda Sebastian,USA,1175
45492,Jeffrey John,Wolf,Jeffrey John Wolf,21/12/98,USA,,,R,2.0,t,2019.0,"$353,116",https://en.wikipedia.org/wiki/Jeffrey_John_Wolf,23 years 10 mons 9 days,,,120.0,14/09/20,519.0,02/11/20,,,,,,,,0,0,0,0,0,0,0,0,0,45492.0,2.0,6.0,0.25,2.0,1.0,0.67,,,0.0,,,0.0,0.0,2.0,0.0,,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,,,0.0,,,0.0,0.0,5.0,0.0,2.0,1.0,0.67,2.0,6.0,0.25,,,0.0,,,0.0,,,0.0,2.0,5.0,0.29,0.0,1.0,0.0,0.0,3.0,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,2.0,1.0,0.67,,,0.0,JeffreyJohnWolf,65.0,1,Wolf Jeffrey John,USA,767
45533,Nicolas,Mejia,Nicolas Mejia,11/02/00,COL,185.0,,R,2.0,t,,"$45,570",https://en.wikipedia.org/wiki/Nicolas_Mejia,22 years 8 mons 19 days,,,274.0,25/10/21,206.0,25/10/21,,,,,,,,0,0,0,0,0,0,0,0,0,45533.0,0.0,2.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,2.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,2.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,MejiaNicolas,300.0,1,Mejia Nicolas,Colombia,171
46842,Thiago Agustin,Tirante,Thiago Agustin Tirante,10/04/01,ARG,188.0,,R,2.0,t,,"$54,803",https://en.wikipedia.org/wiki/Thiago_Agustin_Tirante,21 years 6 mons 20 days,,,204.0,27/09/21,331.0,18/10/21,,,,,,,,0,0,0,0,0,0,0,0,0,46842.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,AgustinThiagoTirante,231.0,2,Tirante Thiago Agustin,Argentina,235
46849,Petros,Tsitsipas,Petros Tsitsipas,27/07/00,GRE,,,,,t,,,,22 years 3 mons 3 days,,,960.0,04/01/21,13.0,04/01/21,,,,,,,,0,0,0,0,0,0,0,0,0,46849.0,2.0,1.0,0.67,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,2.0,0.0,1.0,,,0.0,2.0,1.0,0.67,,,0.0,0.0,1.0,0.0,2.0,0.0,1.0,,,0.0,,,0.0,2.0,0.0,1.0,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,PetrosTsitsipas,1252.0,-,Tsitsipas Petros,Greece,5
46874,Adrian,Andreev,Adrian Andreev,12/05/01,BUL,180.0,,R,2.0,t,2016.0,"US$95,474",https://en.wikipedia.org/wiki/Adrian_Andreev,21 years 5 mons 18 days,,,319.0,13/09/21,158.0,20/09/21,,,,,,,,0,0,0,0,0,0,0,0,0,46874.0,2.0,6.0,0.25,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,2.0,6.0,0.25,,,0.0,,,0.0,2.0,6.0,0.25,,,0.0,2.0,6.0,0.25,,,0.0,,,0.0,,,0.0,2.0,2.0,0.5,0.0,4.0,0.0,1.0,2.0,0.33,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,1.0,0.0,1.0,1.0,6.0,0.14,0.0,2.0,0.0,,1.0,0.0,AdrianAndreev,220.0,1,Andreev Adrian,Bulgaria,248
46887,Francisco,Cerundolo,Francisco Cerundolo,13/08/98,ARG,185.0,,R,2.0,t,2016.0,"$365,541",https://en.wikipedia.org/wiki/Francisco_Cerundolo,24 years 2 mons 17 days,,,103.0,20/09/21,758.0,09/08/21,182.0,1651.0,147.0,04/04/21,1739.0,15/03/21,,0,0,0,0,0,0,0,0,0,46887.0,5.0,10.0,0.33,0.0,1.0,0.0,,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,5.0,8.0,0.38,,,0.0,,,0.0,5.0,9.0,0.36,0.0,1.0,0.0,0.0,1.0,0.0,5.0,9.0,0.36,,,0.0,,,0.0,5.0,10.0,0.33,,,0.0,4.0,5.0,0.44,,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,2.0,3.0,0.4,3.0,7.0,0.3,2.0,4.0,0.33,,1.0,0.0,CerundoloFrancisco,29.0,1,Cerundolo Francisco,Argentina,1425
